,_time,Protocol,Count,Traffic,class_1,class_2
384,2023-04-12 18:18:37.121069+00:00,ARP,2,120,normal,normal
385,2023-04-12 18:18:42.430971+00:00,ARP,6,360,normal,normal
386,2023-04-12 18:18:47.527980+00:00,ARP,7,420,normal,normal
387,2023-04-12 18:18:52.723203+00:00,ARP,5,282,normal,normal
388,2023-04-12 18:18:58.388925+00:00,ARP,14,840,normal,normal
389,2023-04-12 18:19:03.582615+00:00,ARP,5,300,normal,normal
390,2023-04-12 18:19:08.790647+00:00,ARP,12,702,normal,normal
391,2023-04-12 18:19:13.949311+00:00,ARP,5,300,normal,normal
392,2023-04-12 18:19:19.188787+00:00,ARP,3,180,normal,normal
393,2023-04-12 18:19:24.333986+00:00,ARP,11,642,normal,normal
394,2023-04-12 18:19:29.536300+00:00,ARP,7,420,normal,normal
395,2023-04-12 18:19:34.644585+00:00,ARP,7,420,normal,normal
396,2023-04-12 18:19:40.301007+00:00,ARP,11,642,normal,normal
397,2023-04-12 18:19:45.518147+00:00,ARP,15,900,normal,normal
398,2023-04-12 18:19:50.660552+00:00,ARP,6,360,normal,normal
399,2023-04-12 18:19:55.819847+00:00,ARP,9,522,normal,normal
400,2023-04-12 18:20:01.110628+00:00,ARP,9,540,normal,normal
401,2023-04-12 18:20:06.830558+00:00,ARP,10,582,normal,normal
402,2023-04-12 18:20:12.005044+00:00,ARP,13,780,normal,normal
403,2023-04-12 18:20:17.082545+00:00,ARP,26,1560,normal,normal
404,2023-04-12 18:20:22.276867+00:00,ARP,9,522,normal,normal
405,2023-04-12 18:20:27.517831+00:00,ARP,15,900,normal,normal
406,2023-04-12 18:20:32.712589+00:00,ARP,8,480,normal,normal
407,2023-04-12 18:20:37.959560+00:00,ARP,4,222,normal,normal
408,2023-04-12 18:20:43.053725+00:00,ARP,6,360,normal,normal
409,2023-04-12 18:20:48.265300+00:00,ARP,7,420,normal,normal
410,2023-04-12 18:20:53.413388+00:00,ARP,7,402,normal,normal
411,2023-04-12 18:20:58.558346+00:00,ARP,13,780,normal,normal
412,2023-04-12 18:21:03.782629+00:00,ARP,4,240,normal,normal
413,2023-04-12 18:21:08.982134+00:00,ARP,11,642,normal,normal
414,2023-04-12 18:21:14.197533+00:00,ARP,6,360,normal,normal
415,2023-04-12 18:21:19.829332+00:00,ARP,4,240,normal,normal
416,2023-04-12 18:21:25.005959+00:00,ARP,8,462,normal,normal
417,2023-04-12 18:21:30.234442+00:00,ARP,1,60,normal,normal
418,2023-04-12 18:21:35.451936+00:00,ARP,5,300,normal,normal
419,2023-04-12 18:21:41.128694+00:00,ARP,11,642,normal,normal
420,2023-04-12 18:21:46.304007+00:00,ARP,9,540,normal,normal
421,2023-04-12 18:21:51.455880+00:00,ARP,9,522,normal,normal
422,2023-04-12 18:21:56.658535+00:00,ARP,7,420,normal,normal
423,2023-04-12 18:22:01.829010+00:00,ARP,10,600,normal,normal
424,2023-04-12 18:22:07.007408+00:00,ARP,8,462,normal,normal
425,2023-04-12 18:22:12.182818+00:00,ARP,14,840,normal,normal
426,2023-04-12 18:22:17.344597+00:00,ARP,10,600,normal,normal
427,2023-04-12 18:22:22.474674+00:00,ARP,12,702,normal,normal
428,2023-04-12 18:22:27.736204+00:00,ARP,17,1020,normal,normal
429,2023-04-12 18:22:32.895262+00:00,ARP,7,420,normal,normal
430,2023-04-12 18:22:38.062830+00:00,ARP,4,222,normal,normal
431,2023-04-12 18:22:43.141191+00:00,ARP,5,300,normal,normal
432,2023-04-12 18:22:48.300379+00:00,ARP,5,300,normal,normal
433,2023-04-12 18:22:53.433582+00:00,ARP,5,282,normal,normal
434,2023-04-12 18:22:58.652105+00:00,ARP,12,720,normal,normal
435,2023-04-12 18:23:03.828659+00:00,ARP,6,360,normal,normal
436,2023-04-12 18:23:09.071277+00:00,ARP,8,462,normal,normal
437,2023-04-12 18:23:14.129841+00:00,ARP,9,540,normal,normal
438,2023-04-12 18:23:19.809149+00:00,ARP,5,300,normal,normal
439,2023-04-12 18:23:25.007303+00:00,ARP,8,462,normal,normal
440,2023-04-12 18:23:30.182747+00:00,ARP,1,60,normal,normal
441,2023-04-12 18:23:35.349805+00:00,ARP,6,360,normal,normal
442,2023-04-12 18:23:40.444849+00:00,ARP,12,702,normal,normal
443,2023-04-12 18:23:45.670445+00:00,ARP,6,360,normal,normal
444,2023-04-12 18:23:50.788483+00:00,ARP,6,360,normal,normal
445,2023-04-12 18:23:56.005423+00:00,ARP,10,582,normal,normal
446,2023-04-12 18:24:01.165521+00:00,ARP,11,660,normal,normal
447,2023-04-12 18:24:06.309705+00:00,ARP,4,222,normal,normal
448,2023-04-12 18:24:11.411908+00:00,ARP,16,960,normal,normal
449,2023-04-12 18:24:16.606967+00:00,ARP,6,360,normal,normal
450,2023-04-12 18:24:21.816412+00:00,ARP,15,882,normal,normal
451,2023-04-12 18:24:26.947317+00:00,ARP,12,720,normal,normal
452,2023-04-12 18:24:32.083270+00:00,ARP,13,780,normal,normal
453,2023-04-12 18:24:37.265092+00:00,ARP,5,282,normal,normal
454,2023-04-12 18:24:42.359342+00:00,ARP,4,240,normal,normal
455,2023-04-12 18:24:47.484190+00:00,ARP,7,420,normal,normal
456,2023-04-12 18:24:53.114078+00:00,ARP,6,342,normal,normal
457,2023-04-12 18:24:58.400518+00:00,ARP,16,960,normal,normal
458,2023-04-12 18:25:04.111269+00:00,ARP,17,1020,normal,normal
459,2023-04-12 18:25:09.305961+00:00,ARP,9,522,normal,normal
460,2023-04-12 18:25:14.441088+00:00,ARP,7,420,normal,normal
461,2023-04-12 18:25:20.056117+00:00,ARP,4,240,normal,normal
462,2023-04-12 18:25:25.217949+00:00,ARP,9,522,normal,normal
463,2023-04-12 18:25:30.422785+00:00,ARP,1,60,normal,normal
464,2023-04-12 18:25:35.604170+00:00,ARP,6,360,normal,normal
465,2023-04-12 18:25:40.795684+00:00,ARP,11,642,normal,normal
466,2023-04-12 18:25:46.063208+00:00,ARP,7,420,normal,normal
467,2023-04-12 18:25:51.182905+00:00,ARP,7,402,normal,normal
468,2023-04-12 18:25:56.334693+00:00,ARP,9,540,normal,normal
469,2023-04-12 18:26:01.491262+00:00,ARP,14,840,normal,normal
470,2023-04-12 18:26:06.668229+00:00,ARP,4,222,normal,normal
471,2023-04-12 18:26:12.302582+00:00,ARP,17,1020,normal,normal
472,2023-04-12 18:26:17.502116+00:00,ARP,5,300,normal,normal
473,2023-04-12 18:26:22.695233+00:00,ARP,17,1002,normal,normal
474,2023-04-12 18:26:27.873790+00:00,ARP,13,780,normal,normal
475,2023-04-12 18:26:33.102071+00:00,ARP,9,540,normal,normal
476,2023-04-12 18:26:38.322994+00:00,ARP,5,282,normal,normal
477,2023-04-12 18:26:43.525419+00:00,ARP,7,420,normal,normal
478,2023-04-12 18:26:48.622524+00:00,ARP,5,300,normal,normal
479,2023-04-12 18:26:53.805834+00:00,ARP,5,282,normal,normal
480,2023-04-12 18:26:58.933817+00:00,ARP,13,780,normal,normal
481,2023-04-12 18:27:04.111725+00:00,ARP,12,720,normal,normal
482,2023-04-12 18:27:09.285888+00:00,ARP,11,642,normal,normal
483,2023-04-12 18:27:14.429722+00:00,ARP,11,660,normal,normal
484,2023-04-12 18:27:19.583943+00:00,ARP,5,300,normal,normal
485,2023-04-12 18:27:24.788997+00:00,ARP,7,402,normal,normal
486,2023-04-12 18:27:29.931728+00:00,ARP,2,120,normal,normal
487,2023-04-12 18:27:35.170483+00:00,ARP,3,180,normal,normal
488,2023-04-12 18:27:40.298084+00:00,ARP,15,882,normal,normal
489,2023-04-12 18:27:45.576198+00:00,ARP,4,240,normal,normal
490,2023-04-12 18:27:50.692881+00:00,ARP,8,480,normal,normal
491,2023-04-12 18:27:55.860938+00:00,ARP,10,582,normal,normal
492,2023-04-12 18:28:01.459560+00:00,ARP,13,780,normal,normal
493,2023-04-12 18:28:06.768615+00:00,ARP,2,102,normal,normal
494,2023-04-12 18:28:11.876474+00:00,ARP,17,1020,normal,normal
495,2023-04-12 18:28:17.543759+00:00,ARP,4,240,normal,normal
496,2023-04-12 18:28:22.708979+00:00,ARP,17,1002,normal,normal
497,2023-04-12 18:28:27.906383+00:00,ARP,16,960,normal,normal
498,2023-04-12 18:28:33.109655+00:00,ARP,9,540,normal,normal
499,2023-04-12 18:28:38.331448+00:00,ARP,4,240,normal,normal
500,2023-04-12 18:28:43.513663+00:00,ARP,6,360,normal,normal
501,2023-04-12 18:28:48.718659+00:00,ARP,8,480,normal,normal
502,2023-04-12 18:28:53.890684+00:00,ARP,12,702,normal,normal
503,2023-04-12 18:28:59.028215+00:00,ARP,12,720,normal,normal
504,2023-04-12 18:29:04.211909+00:00,ARP,10,600,normal,normal
505,2023-04-12 18:29:09.339644+00:00,ARP,3,180,normal,normal
506,2023-04-12 18:29:14.534136+00:00,ARP,13,780,normal,normal
507,2023-04-12 18:29:19.701901+00:00,ARP,8,480,normal,normal
508,2023-04-12 18:29:24.897942+00:00,ARP,22,1302,normal,normal
509,2023-04-12 18:29:30.090188+00:00,ARP,3,180,normal,normal
510,2023-04-12 18:29:35.353517+00:00,ARP,2,120,normal,normal
511,2023-04-12 18:29:40.435087+00:00,ARP,16,942,normal,normal
512,2023-04-12 18:29:45.615177+00:00,ARP,3,180,normal,normal
513,2023-04-12 18:29:50.690089+00:00,ARP,9,540,normal,normal
514,2023-04-12 18:29:55.921863+00:00,ARP,7,402,normal,normal
515,2023-04-12 18:30:01.084495+00:00,ARP,15,900,normal,normal
516,2023-04-12 18:30:06.264131+00:00,ARP,2,120,normal,normal
517,2023-04-12 18:30:11.406584+00:00,ARP,16,960,normal,normal
518,2023-04-12 18:30:16.605570+00:00,ARP,5,300,normal,normal
519,2023-04-12 18:30:21.778431+00:00,ARP,7,402,normal,normal
520,2023-04-12 18:30:26.913885+00:00,ARP,19,1140,normal,normal
521,2023-04-12 18:30:32.099490+00:00,ARP,10,600,normal,normal
522,2023-04-12 18:30:37.258523+00:00,ARP,10,582,normal,normal
523,2023-04-12 18:30:42.463491+00:00,ARP,3,180,normal,normal
524,2023-04-12 18:30:47.680003+00:00,ARP,17,1020,normal,normal
525,2023-04-12 18:30:52.818004+00:00,ARP,19,1122,normal,normal
526,2023-04-12 18:30:58.024661+00:00,ARP,9,540,normal,normal
527,2023-04-12 18:31:03.188121+00:00,ARP,10,600,normal,normal
528,2023-04-12 18:31:08.337558+00:00,ARP,15,900,normal,normal
529,2023-04-12 18:31:13.549617+00:00,ARP,14,840,normal,normal
530,2023-04-12 18:31:19.223760+00:00,ARP,7,420,normal,normal
531,2023-04-12 18:31:24.440405+00:00,ARP,5,282,normal,normal
532,2023-04-12 18:31:29.728407+00:00,ARP,6,360,normal,normal
533,2023-04-12 18:31:34.845599+00:00,ARP,1,60,normal,normal
534,2023-04-12 18:31:40.037801+00:00,ARP,16,942,normal,normal
535,2023-04-12 18:31:45.248139+00:00,ARP,3,180,normal,normal
536,2023-04-12 18:31:50.382123+00:00,ARP,409,24522,normal,normal
537,2023-04-12 18:31:56.003494+00:00,ARP,118,7062,normal,normal
538,2023-04-12 18:32:01.647805+00:00,ARP,15,900,normal,normal
539,2023-04-12 18:32:06.927783+00:00,ARP,2,102,normal,normal
540,2023-04-12 18:32:12.076203+00:00,ARP,15,900,normal,normal
541,2023-04-12 18:32:17.259944+00:00,ARP,5,300,normal,normal
542,2023-04-12 18:32:22.452562+00:00,ARP,14,840,normal,normal
543,2023-04-12 18:32:27.658948+00:00,ARP,35,2100,normal,normal
544,2023-04-12 18:32:32.861733+00:00,ARP,9,540,normal,normal
545,2023-04-12 18:32:38.015767+00:00,ARP,10,582,normal,normal
546,2023-04-12 18:32:43.263037+00:00,ARP,3,180,normal,normal
547,2023-04-12 18:32:48.820661+00:00,ARP,9,540,normal,normal
548,2023-04-12 18:32:53.984259+00:00,ARP,4,222,normal,normal
549,2023-04-12 18:32:59.107363+00:00,ARP,8,480,normal,normal
550,2023-04-12 18:33:04.255684+00:00,ARP,10,600,normal,normal
551,2023-04-12 18:33:09.434491+00:00,ARP,6,360,normal,normal
552,2023-04-12 18:33:14.787086+00:00,ARP,9,540,normal,normal
553,2023-04-12 18:33:20.347321+00:00,ARP,7,420,normal,normal
554,2023-04-12 18:33:25.459104+00:00,ARP,4,240,normal,normal
555,2023-04-12 18:33:31.113711+00:00,ARP,3,180,normal,normal
556,2023-04-12 18:33:36.266493+00:00,ARP,7,402,normal,normal
557,2023-04-12 18:33:41.504574+00:00,ARP,11,660,normal,normal
558,2023-04-12 18:33:46.661040+00:00,ARP,5,300,normal,normal
559,2023-04-12 18:33:51.747233+00:00,ARP,7,420,normal,normal
560,2023-04-12 18:33:56.929447+00:00,ARP,8,480,normal,normal
561,2023-04-12 18:34:02.120265+00:00,ARP,15,900,normal,normal
562,2023-04-12 18:34:07.292805+00:00,ARP,3,162,normal,normal
563,2023-04-12 18:34:12.426790+00:00,ARP,16,960,normal,normal
564,2023-04-12 18:34:17.566084+00:00,ARP,5,300,normal,normal
565,2023-04-12 18:34:22.737318+00:00,ARP,6,342,normal,normal
566,2023-04-12 18:34:27.899326+00:00,ARP,23,1380,normal,normal
567,2023-04-12 18:34:33.098952+00:00,ARP,7,420,normal,normal
568,2023-04-12 18:34:38.266449+00:00,ARP,9,540,normal,normal
569,2023-04-12 18:34:43.399977+00:00,ARP,4,240,normal,normal
570,2023-04-12 18:34:48.538059+00:00,ARP,9,540,normal,normal
571,2023-04-12 18:34:53.757159+00:00,ARP,3,162,normal,normal
572,2023-04-12 18:34:58.924023+00:00,ARP,9,540,normal,normal
573,2023-04-12 18:35:04.046435+00:00,ARP,10,600,normal,normal
574,2023-04-12 18:35:09.254511+00:00,ARP,2,120,normal,normal
575,2023-04-12 18:35:14.364807+00:00,ARP,11,660,normal,normal
576,2023-04-12 18:35:19.458723+00:00,ARP,6,360,normal,normal
577,2023-04-12 18:35:24.612364+00:00,ARP,10,582,normal,normal
578,2023-04-12 18:35:29.831139+00:00,ARP,3,180,normal,normal
579,2023-04-12 18:35:34.950384+00:00,ARP,2,120,normal,normal
580,2023-04-12 18:35:40.132107+00:00,ARP,13,780,normal,normal
581,2023-04-12 18:35:45.286556+00:00,ARP,3,180,normal,normal
582,2023-04-12 18:35:50.467347+00:00,ARP,8,480,normal,normal
583,2023-04-12 18:35:55.654702+00:00,ARP,8,462,normal,normal
584,2023-04-12 18:36:00.795500+00:00,ARP,15,900,normal,normal
585,2023-04-12 18:36:05.914247+00:00,ARP,1,60,normal,normal
586,2023-04-12 18:36:11.148342+00:00,ARP,9,540,normal,normal
587,2023-04-12 18:36:16.255034+00:00,ARP,8,480,normal,normal
588,2023-04-12 18:36:21.511720+00:00,ARP,5,282,normal,normal
589,2023-04-12 18:36:26.646760+00:00,ARP,16,960,normal,normal
590,2023-04-12 18:36:31.811021+00:00,ARP,17,1020,normal,normal
591,2023-04-12 18:36:36.957698+00:00,ARP,4,240,normal,normal
592,2023-04-12 18:36:42.152460+00:00,ARP,11,660,normal,normal
593,2023-04-12 18:36:47.964886+00:00,ARP,6,360,normal,normal
594,2023-04-12 18:36:53.109227+00:00,ARP,3,180,normal,normal
595,2023-04-12 18:36:58.369447+00:00,ARP,7,420,normal,normal
596,2023-04-12 18:37:03.603601+00:00,ARP,7,420,normal,normal
597,2023-04-12 18:37:08.682895+00:00,ARP,8,462,normal,normal
598,2023-04-12 18:37:13.931233+00:00,ARP,8,480,normal,normal
599,2023-04-12 18:37:19.120182+00:00,ARP,9,540,normal,normal
600,2023-04-12 18:37:24.266116+00:00,ARP,5,300,normal,normal
601,2023-04-12 18:37:29.388637+00:00,ARP,1,60,normal,normal
602,2023-04-12 18:37:34.558912+00:00,ARP,4,240,normal,normal
603,2023-04-12 18:37:39.732447+00:00,ARP,10,600,normal,normal
604,2023-04-12 18:37:44.883689+00:00,ARP,6,360,normal,normal
605,2023-04-12 18:37:50.101737+00:00,ARP,8,480,normal,normal
606,2023-04-12 18:37:55.378017+00:00,ARP,6,360,normal,normal
607,2023-04-12 18:38:00.525841+00:00,ARP,11,660,normal,normal
608,2023-04-12 18:38:05.653698+00:00,ARP,6,360,normal,normal
609,2023-04-12 18:38:10.877231+00:00,ARP,10,600,normal,normal
610,2023-04-12 18:38:16.461211+00:00,ARP,8,480,normal,normal
611,2023-04-12 18:38:21.720882+00:00,ARP,3,180,normal,normal
612,2023-04-12 18:38:26.870364+00:00,ARP,14,840,normal,normal
613,2023-04-12 18:38:32.037878+00:00,ARP,17,1020,normal,normal
614,2023-04-12 18:38:37.296576+00:00,ARP,5,300,normal,normal
615,2023-04-12 18:38:42.520724+00:00,ARP,10,600,normal,normal
616,2023-04-12 18:38:47.638552+00:00,ARP,5,300,normal,normal
617,2023-04-12 18:38:52.767926+00:00,ARP,4,240,normal,normal
618,2023-04-12 18:38:57.940335+00:00,ARP,4,240,normal,normal
619,2023-04-12 18:39:03.066630+00:00,ARP,8,480,normal,normal
620,2023-04-12 18:39:08.234310+00:00,ARP,9,522,normal,normal
621,2023-04-12 18:39:13.468929+00:00,ARP,5,300,normal,normal
622,2023-04-12 18:39:18.522547+00:00,ARP,12,720,normal,normal
623,2023-04-12 18:39:23.683922+00:00,ARP,6,342,normal,normal
624,2023-04-12 18:39:28.930634+00:00,ARP,4,240,normal,normal
625,2023-04-12 18:39:34.167470+00:00,ARP,3,180,normal,normal
626,2023-04-12 18:39:39.341077+00:00,ARP,9,540,normal,normal
627,2023-04-12 18:39:44.538180+00:00,ARP,9,540,normal,normal
628,2023-04-12 18:39:49.718521+00:00,ARP,9,540,normal,normal
629,2023-04-12 18:39:54.890307+00:00,ARP,6,360,normal,normal
630,2023-04-12 18:40:00.003727+00:00,ARP,10,600,normal,normal
631,2023-04-12 18:40:05.197721+00:00,ARP,11,642,normal,normal
632,2023-04-12 18:40:10.364027+00:00,ARP,6,360,normal,normal
633,2023-04-12 18:40:15.452852+00:00,ARP,10,600,normal,normal
634,2023-04-12 18:40:20.649757+00:00,ARP,5,282,normal,normal
635,2023-04-12 18:40:25.804012+00:00,ARP,7,420,normal,normal
636,2023-04-12 18:40:30.898186+00:00,ARP,22,1320,normal,normal
637,2023-04-12 18:40:36.131004+00:00,ARP,8,480,normal,normal
638,2023-04-12 18:40:41.352320+00:00,ARP,7,420,normal,normal
639,2023-04-12 18:40:46.964845+00:00,ARP,7,420,normal,normal
640,2023-04-12 18:40:52.205998+00:00,ARP,8,462,normal,normal
641,2023-04-12 18:40:57.478516+00:00,ARP,5,300,normal,normal
642,2023-04-12 18:41:02.555268+00:00,ARP,14,840,normal,normal
643,2023-04-12 18:41:07.718548+00:00,ARP,11,642,normal,normal
644,2023-04-12 18:41:12.958882+00:00,ARP,3,180,normal,normal
645,2023-04-12 18:41:18.177905+00:00,ARP,10,600,normal,normal
646,2023-04-12 18:41:23.832646+00:00,ARP,5,300,normal,normal
647,2023-04-12 18:41:28.981794+00:00,ARP,6,360,normal,normal
648,2023-04-12 18:41:34.052443+00:00,ARP,4,240,normal,normal
649,2023-04-12 18:41:39.349784+00:00,ARP,8,480,normal,normal
650,2023-04-12 18:41:44.499460+00:00,ARP,7,420,normal,normal
651,2023-04-12 18:41:49.708580+00:00,ARP,7,420,normal,normal
652,2023-04-12 18:41:55.986883+00:00,ARP,4,240,normal,normal
653,2023-04-12 18:42:01.533681+00:00,ARP,16,960,normal,normal
654,2023-04-12 18:42:06.673827+00:00,ARP,9,504,normal,normal
655,2023-04-12 18:42:11.939661+00:00,ARP,11,660,normal,normal
656,2023-04-12 18:42:17.124203+00:00,ARP,5,300,normal,normal
657,2023-04-12 18:42:22.324892+00:00,ARP,4,240,normal,normal
658,2023-04-12 18:42:27.542831+00:00,ARP,12,720,normal,normal
659,2023-04-12 18:42:32.629149+00:00,ARP,21,1260,normal,normal
660,2023-04-12 18:42:37.813314+00:00,ARP,6,360,normal,normal
661,2023-04-12 18:42:43.018381+00:00,ARP,7,420,normal,normal
662,2023-04-12 18:42:48.204607+00:00,ARP,6,360,normal,normal
663,2023-04-12 18:42:53.356416+00:00,ARP,11,624,normal,normal
664,2023-04-12 18:42:59.224689+00:00,ARP,5,300,normal,normal
665,2023-04-12 18:43:04.262420+00:00,ARP,8,480,normal,normal
666,2023-04-12 18:43:09.483776+00:00,ARP,7,420,normal,normal
667,2023-04-12 18:43:14.701088+00:00,ARP,5,300,normal,normal
668,2023-04-12 18:43:19.918459+00:00,ARP,10,600,normal,normal
669,2023-04-12 18:43:25.099945+00:00,ARP,5,300,normal,normal
670,2023-04-12 18:43:30.347708+00:00,ARP,4,240,normal,normal
671,2023-04-12 18:43:35.601134+00:00,ARP,3,180,normal,normal
672,2023-04-12 18:43:40.720417+00:00,ARP,11,660,normal,normal
673,2023-04-12 18:43:45.889300+00:00,ARP,6,360,normal,normal
674,2023-04-12 18:43:51.196079+00:00,ARP,11,660,normal,normal
675,2023-04-12 18:43:56.402202+00:00,ARP,3,180,normal,normal
676,2023-04-12 18:44:01.476396+00:00,ARP,15,900,normal,normal
677,2023-04-12 18:44:07.150033+00:00,ARP,5,300,normal,normal
678,2023-04-12 18:44:12.277879+00:00,ARP,10,600,normal,normal
679,2023-04-12 18:44:17.368139+00:00,ARP,4,240,normal,normal
680,2023-04-12 18:44:22.509735+00:00,ARP,6,360,normal,normal
681,2023-04-12 18:44:27.697352+00:00,ARP,12,720,normal,normal
682,2023-04-12 18:44:32.848763+00:00,ARP,21,1260,normal,normal
683,2023-04-12 18:44:38.452252+00:00,ARP,7,420,normal,normal
684,2023-04-12 18:44:43.676293+00:00,ARP,6,360,normal,normal
685,2023-04-12 18:44:48.890749+00:00,ARP,12,684,normal,normal
686,2023-04-12 18:44:53.999954+00:00,ARP,5,300,normal,normal
687,2023-04-12 18:44:59.232468+00:00,ARP,4,240,normal,normal
688,2023-04-12 17:45:25.935644+00:00,BJNP,2,120,normal,normal
689,2023-04-12 17:45:52.850165+00:00,BJNP,2,120,normal,normal
690,2023-04-12 17:46:24.424671+00:00,BJNP,2,120,normal,normal
691,2023-04-12 17:46:50.436722+00:00,BJNP,2,120,normal,normal
692,2023-04-12 17:47:21.959773+00:00,BJNP,2,120,normal,normal
693,2023-04-12 17:47:48.568127+00:00,BJNP,2,120,normal,normal
694,2023-04-12 17:48:19.700449+00:00,BJNP,2,120,normal,normal
695,2023-04-12 17:49:17.128944+00:00,BJNP,2,120,normal,normal
696,2023-04-12 17:49:48.396897+00:00,BJNP,2,120,normal,normal
697,2023-04-12 17:50:14.345916+00:00,BJNP,2,120,normal,normal
698,2023-04-12 17:50:45.890299+00:00,BJNP,2,120,normal,normal
699,2023-04-12 17:51:12.422516+00:00,BJNP,2,120,normal,normal
700,2023-04-12 17:51:43.311931+00:00,BJNP,2,120,normal,normal
701,2023-04-12 17:52:09.139288+00:00,BJNP,2,120,normal,normal
702,2023-04-12 17:52:40.003397+00:00,BJNP,2,120,normal,normal
703,2023-04-12 17:53:10.869987+00:00,BJNP,2,120,normal,normal
704,2023-04-12 17:53:36.725723+00:00,BJNP,2,120,normal,normal
705,2023-04-12 17:54:08.143534+00:00,BJNP,2,120,normal,normal
706,2023-04-12 17:54:34.048463+00:00,BJNP,2,120,normal,normal
707,2023-04-12 17:55:05.014880+00:00,BJNP,2,120,normal,normal
708,2023-04-12 17:55:36.038454+00:00,BJNP,2,120,normal,normal
709,2023-04-12 17:56:02.485850+00:00,BJNP,2,120,normal,normal
710,2023-04-12 17:56:33.558246+00:00,BJNP,2,120,normal,normal
711,2023-04-12 17:56:59.465634+00:00,BJNP,2,120,normal,normal
712,2023-04-12 17:57:31.117490+00:00,BJNP,2,120,normal,normal
713,2023-04-12 17:57:57.081014+00:00,BJNP,2,120,normal,normal
714,2023-04-12 17:58:27.978124+00:00,BJNP,2,120,normal,normal
715,2023-04-12 17:58:59.025985+00:00,BJNP,2,120,normal,normal
716,2023-04-12 17:59:24.939288+00:00,BJNP,2,120,normal,normal
717,2023-04-12 17:59:56.204698+00:00,BJNP,2,120,normal,normal
718,2023-04-12 18:00:22.399245+00:00,BJNP,2,120,normal,normal
719,2023-04-12 18:00:53.957593+00:00,BJNP,2,120,normal,normal
720,2023-04-12 18:01:20.111692+00:00,BJNP,2,120,normal,normal
721,2023-04-12 18:01:51.086768+00:00,BJNP,2,120,normal,normal
722,2023-04-12 18:02:17.888717+00:00,BJNP,2,120,normal,normal
723,2023-04-12 18:02:48.855068+00:00,BJNP,2,120,normal,normal
724,2023-04-12 18:03:14.755758+00:00,BJNP,2,120,normal,normal
725,2023-04-12 18:03:45.707406+00:00,BJNP,2,120,normal,normal
726,2023-04-12 18:04:17.088582+00:00,BJNP,2,120,normal,normal
727,2023-04-12 18:04:42.983568+00:00,BJNP,2,120,normal,normal
728,2023-04-12 18:05:14.063130+00:00,BJNP,2,120,normal,normal
729,2023-04-12 18:05:40.616636+00:00,BJNP,2,120,normal,normal
730,2023-04-12 18:06:11.659555+00:00,BJNP,2,120,normal,normal
731,2023-04-12 18:06:37.382761+00:00,BJNP,2,120,normal,normal
732,2023-04-12 18:07:08.895021+00:00,BJNP,2,120,normal,normal
733,2023-04-12 18:07:39.998748+00:00,BJNP,2,120,normal,normal
